tool_condition,Y1_OutputCurrent,X1_CommandPosition,X1_ActualPosition,clamp_pressure,Y1_CommandPosition,Y1_ActualPosition,X1_OutputCurrent,X1_DCBusVoltage,X1_OutputVoltage,Z1_CommandPosition,Z1_ActualPosition,M1_CURRENT_FEEDRATE,X1_OutputPower,Y1_OutputVoltage,S1_OutputCurrent,Y1_DCBusVoltage,feedrate,Y1_OutputPower,S1_CurrentFeedback,S1_ActualVelocity
0,325.0,149.0,149.0,3.0,103.0,103.0,326.0,0.108,13.6,29.5,29.5,6.0,0.00136,3.56,322.0,0.0565,6,1.73e-05,18.7,53.3
0,325.0,148.0,148.0,3.0,103.0,103.0,326.0,0.162,10.9,29.5,29.5,6.0,0.00191,3.16,322.0,0.0505,6,0.0,25.2,53.3
0,325.0,148.0,148.0,3.0,103.0,103.0,326.0,0.0776,12.7,29.5,29.5,6.0,0.000955,7.88,322.0,0.11,6,0.000231,15.7,53.4
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0262,1.16,119.0,119.0,6.0,0.0,2.15,329.0,0.0133,6,0.0,0.26,0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0174,1.21,119.0,119.0,6.0,0.0,2.32,329.0,0.0163,6,3.39e-07,0.35,-0.002
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0288,6.36,119.0,119.0,6.0,-3.62e-07,0.667,329.0,0.0162,6,4.36e-07,0.35,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0196,0.743,119.0,119.0,6.0,5.04e-07,0.528,329.0,0.0157,6,-2.66e-07,0.157,0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0226,3.25,119.0,119.0,6.0,-5.88e-07,2.25,329.0,0.016,6,0.0,0.531,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.037,1.57,119.0,119.0,6.0,-3.95e-07,1.67,329.0,0.0173,6,4.71e-07,0.26,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,330.0,0.0275,1.66,119.0,119.0,6.0,-8.7e-07,1.57,329.0,0.0237,6,2.24e-07,0.247,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.017,0.517,119.0,119.0,6.0,2.61e-07,1.96,329.0,0.0136,6,1.61e-07,0.26,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0191,0.941,119.0,119.0,6.0,8.39e-07,2.49,329.0,0.0165,6,-1.67e-07,0.157,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0247,1.57,119.0,119.0,6.0,-1.54e-06,1.7,330.0,0.0178,6,5.83e-07,0.17,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0433,4.77,55.5,55.5,50.0,-3.13e-05,1.93,329.0,0.036,6,-2.22e-06,0.499,0.00075
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.065,4.7,55.5,55.5,50.0,4.06e-05,2.13,329.0,0.0237,6,0.0,-0.00411,-0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0665,4.87,55.5,55.5,50.0,4.17e-05,1.02,329.0,0.0341,6,0.0,0.754,0.00175
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0667,4.11,55.5,55.5,50.0,3.13e-05,1.04,329.0,0.0366,6,-3.69e-06,0.489,0.00075
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0421,4.48,55.5,55.5,50.0,-3.16e-05,0.772,329.0,0.0419,6,-2.88e-06,0.252,-0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0465,3.42,55.5,55.5,50.0,-2.04e-05,2.27,329.0,0.054,6,4.36e-06,0.489,0.002
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0422,4.47,55.5,55.5,50.0,-2.5e-05,2.55,329.0,0.0458,6,-2.11e-06,-0.00411,-0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0438,4.69,55.5,55.5,50.0,-1.31e-05,0.371,329.0,0.0383,6,0.0,0.252,0.00175
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0406,5.47,55.5,55.5,50.0,-2.9e-05,1.92,329.0,0.0443,6,-2.07e-06,0.00506,0.002
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0432,5.18,55.5,55.5,50.0,-1.96e-05,2.53,329.0,0.0375,6,6.19e-06,0.00498,0.0
0,325.0,150.0,150.0,3.0,73.0,73.0,326.0,0.0909,12.9,28.5,28.5,6.0,0.00115,2.24,318.0,0.021,6,0.0,22.3,53.3
0,325.0,150.0,150.0,3.0,73.0,73.0,326.0,0.118,14.7,28.5,28.5,6.0,0.00147,1.36,317.0,0.016,6,-1.1e-07,24.2,53.3
0,325.0,149.0,149.0,3.0,73.0,73.0,326.0,0.0889,13.9,28.5,28.5,6.0,0.00108,0.806,317.0,0.0161,6,-2.99e-07,13.9,53.5
0,325.0,148.0,148.0,3.0,73.0,73.0,326.0,0.0728,11.3,28.5,28.5,6.0,0.000898,2.63,318.0,0.0213,6,-8.29e-07,26.7,53.2
0,325.0,148.0,148.0,3.0,73.0,73.0,326.0,0.0893,11.9,28.5,28.5,6.0,0.00118,2.9,317.0,0.0147,6,-7.96e-08,24.3,53.3
0,325.0,147.0,147.0,3.0,73.0,73.0,326.0,0.0971,14.8,28.5,28.5,6.0,0.00124,0.712,318.0,0.0174,6,-8.71e-07,17.0,53.5
0,325.0,147.0,147.0,3.0,73.0,73.0,326.0,0.0912,14.0,28.5,28.5,6.0,0.00113,1.66,318.0,0.0283,6,-9.87e-07,26.1,53.2
0,325.0,146.0,146.0,3.0,73.0,73.0,326.0,0.178,16.2,28.5,28.5,6.0,0.0023,4.51,316.0,0.0382,6,9.04e-06,16.6,53.4
0,325.0,145.0,146.0,3.0,73.1,73.1,326.0,0.118,14.5,28.5,28.5,6.0,0.00142,7.22,317.0,0.0732,6,0.000172,20.0,53.4
0,325.0,145.0,145.0,3.0,73.2,73.2,326.0,0.103,14.7,28.5,28.5,6.0,0.00121,6.73,318.0,0.0728,6,0.000263,23.6,53.2
0,325.0,144.0,144.0,3.0,89.5,89.5,326.0,0.151,2.62,27.5,27.5,6.0,0.000252,6.55,323.0,0.091,6,-4.25e-05,14.6,53.5
0,325.0,143.0,143.0,3.0,89.6,89.6,327.0,0.0861,13.5,27.5,27.5,6.0,0.00101,9.09,323.0,0.0828,6,0.000248,23.9,53.3
0,325.0,143.0,143.0,3.0,89.8,89.8,326.0,0.102,13.7,27.5,27.5,6.0,0.00115,11.2,317.0,0.118,6,0.000706,23.8,53.4
0,325.0,142.0,142.0,3.0,90.2,90.1,326.0,0.103,12.3,27.5,27.5,6.0,0.000922,12.6,323.0,0.137,6,0.00111,16.0,53.4
0,325.0,142.0,142.0,3.0,90.6,90.6,326.0,0.0987,10.8,27.5,27.5,6.0,0.000684,12.2,323.0,0.0968,6,0.000916,25.7,53.2
0,325.0,142.0,142.0,3.0,91.1,91.1,326.0,0.0892,9.52,27.5,27.5,6.0,0.000413,14.7,323.0,0.135,6,0.00157,18.8,53.4
0,325.0,142.0,142.0,3.0,91.7,91.7,326.0,0.0457,5.7,27.5,27.5,6.0,8.19e-05,15.1,324.0,0.119,6,0.00143,20.8,53.4
0,325.0,141.0,141.0,3.0,92.3,92.2,327.0,0.0532,6.62,27.5,27.5,6.0,-1.62e-05,8.62,323.0,0.0782,6,0.000349,25.8,53.2
0,325.0,141.0,141.0,3.0,92.9,92.8,327.0,0.0491,5.39,27.5,27.5,6.0,-3.79e-05,15.7,323.0,0.115,6,0.00145,18.0,53.4
0,325.0,141.0,141.0,3.0,93.5,93.4,327.0,0.0439,6.25,27.5,27.5,6.0,-6.73e-06,15.4,323.0,0.133,6,0.0017,18.9,53.3
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0182,0.203,119.0,119.0,6.0,1.09e-06,0.342,329.0,0.0201,6,6.17e-07,0.44,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0303,2.03,119.0,119.0,6.0,-3.76e-07,0.904,329.0,0.0217,6,-7.47e-07,0.0667,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0264,5.62,119.0,119.0,6.0,0.0,1.48,329.0,0.0223,6,9.01e-08,0.26,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0323,7.08,119.0,119.0,6.0,0.0,1.34,329.0,0.0159,6,7.95e-07,0.35,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0182,1.27,119.0,119.0,6.0,0.0,5.19,329.0,0.021,6,0.0,0.157,-0.002
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0168,1.71,119.0,119.0,6.0,-4.13e-07,2.56,329.0,0.0214,6,9.53e-07,0.35,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.02,0.949,119.0,119.0,6.0,8.34e-07,2.04,329.0,0.0151,6,-6.55e-08,0.26,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0181,1.53,119.0,119.0,6.0,3.06e-06,0.392,329.0,0.0177,6,8.06e-07,0.35,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0173,0.555,119.0,119.0,6.0,-8.82e-07,2.7,329.0,0.0146,6,-6.98e-07,0.157,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0202,2.82,119.0,119.0,6.0,0.0,2.49,329.0,0.0245,6,0.0,0.388,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0209,0.512,119.0,119.0,6.0,9.32e-07,2.04,329.0,0.0195,6,2.94e-07,0.243,0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.068,3.08,55.5,55.5,50.0,1.06e-05,3.98,329.0,0.0454,6,-7.05e-06,0.508,-0.003
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0665,2.51,55.5,55.5,50.0,3.15e-05,1.93,329.0,0.0455,6,2.5e-06,0.736,-0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0417,6.28,55.5,55.5,50.0,-2.32e-05,2.77,329.0,0.0522,6,0.0,0.225,-0.003
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0688,4.03,55.5,55.5,50.0,3.22e-05,4.93,329.0,0.045,6,0.0,0.499,-0.00075
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0653,8.08,55.5,55.5,50.0,3.02e-05,7.92,329.0,0.043,6,-5.22e-06,-0.00409,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0647,3.22,55.5,55.5,50.0,3.04e-05,2.96,329.0,0.0468,6,-2.71e-06,0.499,0.00175
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0659,4.32,55.5,55.5,50.0,5.17e-05,2.67,329.0,0.0492,6,1.05e-05,0.252,-0.00175
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0683,5.93,55.5,55.5,50.0,3.21e-05,1.77,329.0,0.0419,6,0.0,0.261,-0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0689,3.08,55.5,55.5,50.0,3.26e-05,1.41,329.0,0.0509,6,0.0,-0.991,-0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0633,4.02,55.5,55.5,50.0,2.99e-05,1.79,329.0,0.0483,6,-3.94e-06,0.252,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0661,3.61,55.5,55.5,50.0,5.2e-05,2.66,318.0,0.0364,6,0.0,22.8,53.3
0,325.0,158.0,157.0,3.0,75.1,75.1,326.0,0.0997,18.2,28.5,28.5,6.0,0.00101,10.0,322.0,0.102,6,0.000692,18.2,53.3
0,325.0,158.0,158.0,3.0,75.5,75.5,326.0,0.0819,11.9,28.5,28.5,6.0,0.000731,12.2,318.0,0.136,6,0.00126,18.8,53.5
0,325.0,158.0,158.0,3.0,76.0,75.9,326.0,0.0665,8.38,28.5,28.5,6.0,0.000498,12.5,317.0,0.14,6,0.00137,27.1,53.2
0,325.0,159.0,159.0,3.0,76.4,76.4,326.0,0.0829,9.36,28.5,28.5,6.0,0.000585,14.3,317.0,0.144,6,0.00157,21.0,53.4
0,325.0,159.0,159.0,3.0,77.0,76.9,326.0,0.0702,5.99,28.5,28.5,6.0,0.000357,12.5,319.0,0.0626,6,0.000646,20.7,53.4
0,325.0,159.0,159.0,3.0,77.6,77.5,326.0,0.0846,5.93,28.5,28.5,6.0,0.000312,12.3,319.0,0.0753,6,0.000977,22.9,53.3
0,325.0,159.0,159.0,3.0,78.2,78.1,326.0,0.0894,4.84,28.5,28.5,6.0,0.000155,12.3,319.0,0.0879,6,0.0011,23.5,53.4
0,324.0,159.0,159.0,3.0,78.7,78.6,326.0,0.0624,1.4,28.5,28.5,6.0,0.0,14.8,319.0,0.158,6,0.00211,25.1,53.3
0,325.0,159.0,159.0,3.0,79.3,79.2,327.0,0.0515,3.33,28.5,28.5,6.0,1.54e-05,14.6,319.0,0.121,6,0.00148,20.1,53.4
0,325.0,159.0,159.0,3.0,79.9,79.8,326.0,0.0571,2.5,28.5,28.5,6.0,3.31e-05,14.4,320.0,0.118,6,0.00149,22.3,53.4
0,325.0,142.0,142.0,3.0,76.6,76.6,326.0,0.0622,8.21,27.5,27.5,6.0,0.000186,13.7,322.0,0.111,6,0.00134,18.1,53.3
0,325.0,142.0,142.0,3.0,77.2,77.2,326.0,0.0664,3.97,27.5,27.5,6.0,0.000114,13.2,320.0,0.101,6,0.00129,27.8,53.2
0,325.0,141.0,141.0,3.0,77.8,77.8,327.0,0.0835,5.04,27.5,27.5,6.0,-1.26e-05,11.7,320.0,0.0699,6,0.000849,21.7,53.4
0,325.0,142.0,142.0,3.0,77.9,77.9,326.0,0.0934,15.2,27.5,27.5,6.0,0.00109,0.324,322.0,0.0218,6,3.22e-07,18.7,53.3
0,325.0,142.0,142.0,3.0,77.9,77.9,327.0,0.0926,14.9,27.5,27.5,6.0,0.0011,2.62,320.0,0.0238,6,-8.94e-07,21.4,53.3
0,325.0,143.0,143.0,3.0,77.9,77.9,327.0,0.0927,14.2,27.5,27.5,6.0,0.00114,2.27,321.0,0.0183,6,0.0,25.3,53.3
0,325.0,144.0,144.0,3.0,77.9,77.9,327.0,0.0852,14.2,27.5,27.5,6.0,0.00112,1.68,321.0,0.0157,6,9.66e-07,21.6,53.3
0,325.0,144.0,144.0,3.0,77.9,77.9,327.0,0.104,14.7,27.5,27.5,6.0,0.00135,1.99,320.0,0.0188,6,0.0,21.2,53.3
0,325.0,144.0,144.0,3.0,77.6,77.6,327.0,0.102,9.27,27.5,27.5,6.0,0.000256,14.5,320.0,0.0812,6,0.00089,23.8,53.3
0,325.0,145.0,145.0,3.0,77.0,77.0,327.0,0.0788,6.02,27.5,27.5,6.0,0.00035,13.0,329.0,0.0632,6,0.00077,-0.329,30.6
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0477,6.7,55.5,55.5,50.0,-2.91e-05,1.85,329.0,0.0244,6,0.0,-0.63,27.7
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0438,7.08,55.5,55.5,50.0,-4.06e-05,2.05,329.0,0.0216,6,2.1e-06,-0.225,24.6
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0519,8.45,55.5,55.5,50.0,-2.28e-05,1.59,329.0,0.0369,6,-7.93e-06,0.217,21.9
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0421,5.72,55.5,55.5,50.0,-1.87e-05,3.99,329.0,0.0244,6,0.0,-0.0704,18.9
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0477,7.58,55.5,55.5,50.0,-5.07e-05,4.32,329.0,0.0219,6,-1.8e-06,0.401,16.4
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.061,2.4,55.5,55.5,50.0,4.85e-05,0.554,329.0,0.0235,6,-2.42e-06,-0.291,13.7
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0498,8.56,55.5,55.5,50.0,-3.08e-05,3.04,329.0,0.0245,6,-4.98e-06,0.388,11.0
0,328.0,141.0,141.0,3.0,77.8,77.8,330.0,0.0393,8.91,55.5,55.5,50.0,-2.73e-05,6.23,329.0,0.0231,6,-1.65e-06,0.767,8.54
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.051,7.69,55.5,55.5,50.0,-3.18e-05,2.08,329.0,0.0202,6,5.09e-06,0.35,6.08
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0592,6.96,55.5,55.5,50.0,-2.54e-05,3.61,329.0,0.0237,6,5.05e-06,-0.0363,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0164,0.684,119.0,119.0,6.0,-8.43e-07,1.47,329.0,0.0139,6,-7.84e-07,0.35,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0198,0.683,119.0,119.0,6.0,1.19e-06,2.04,329.0,0.0133,6,7.18e-08,0.35,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0163,1.13,119.0,119.0,6.0,2.32e-07,1.57,329.0,0.019,6,-2.8e-07,0.247,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0147,0.568,119.0,119.0,6.0,0.0,1.74,329.0,0.0141,6,-4.74e-07,0.17,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0185,1.78,119.0,119.0,6.0,4.78e-07,2.61,329.0,0.0137,6,2.24e-07,0.0667,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0148,0.657,119.0,119.0,6.0,-5.35e-07,3.03,329.0,0.0153,6,0.0,0.157,-0.002
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0164,1.82,119.0,119.0,6.0,0.0,1.21,329.0,0.0127,6,0.0,0.556,0.00175
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0204,1.34,119.0,119.0,6.0,7.69e-07,1.63,329.0,0.0194,6,-4.8e-07,-0.0364,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0244,2.44,119.0,119.0,6.0,-8.49e-07,1.17,329.0,0.0157,6,-6.34e-07,0.17,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0193,1.71,119.0,119.0,6.0,0.0,5.46,329.0,0.0236,6,2.91e-07,0.157,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0184,1.44,119.0,119.0,6.0,-5.11e-07,1.85,329.0,0.018,6,8.87e-07,0.26,-0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0202,0.578,119.0,119.0,6.0,-1.03e-07,1.68,329.0,0.0144,6,1.5e-06,0.26,0.0
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.028,1.24,119.0,119.0,6.0,1.22e-06,0.583,329.0,0.0139,6,-2.76e-07,0.26,0.001
0,327.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0269,2.97,119.0,119.0,6.0,-4.19e-06,3.5,329.0,0.0146,6,1.59e-06,0.556,-0.00225
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.018,1.14,119.0,119.0,6.0,9.74e-07,0.318,329.0,0.0174,6,2.68e-07,0.17,-0.002
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0263,1.7,119.0,119.0,6.0,-2.59e-06,1.24,329.0,0.0143,6,9.48e-07,0.453,0.002
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0185,1.13,119.0,119.0,6.0,-5.92e-07,0.479,329.0,0.0179,6,7.54e-07,0.35,0.002
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0201,1.57,119.0,119.0,6.0,8.64e-07,1.39,329.0,0.0274,6,5.24e-07,0.17,0.001
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0238,0.988,119.0,119.0,6.0,-1.88e-07,3.47,329.0,0.0219,6,1.96e-06,0.247,0.00325
0,328.0,198.0,198.0,3.0,158.0,158.0,329.0,0.0176,1.23,119.0,119.0,6.0,0.0,6.44,320.0,0.037,6,3.87e-06,20.4,53.3
0,324.0,159.0,159.0,3.0,84.1,84.0,326.0,0.0401,4.65,29.5,29.5,6.0,-1.18e-05,15.2,321.0,0.118,6,0.00148,16.9,53.4
0,325.0,159.0,159.0,3.0,84.7,84.6,326.0,0.0401,6.46,29.5,29.5,6.0,-1.7e-05,13.3,321.0,0.097,6,0.00118,25.3,53.2
0,325.0,159.0,159.0,3.0,85.3,85.2,326.0,0.0494,8.14,29.5,29.5,6.0,-1.31e-05,15.0,319.0,0.112,6,0.00143,15.8,53.4
0,324.0,159.0,159.0,3.0,85.8,85.8,326.0,0.0384,4.68,29.5,29.5,6.0,1.59e-05,16.1,320.0,0.122,6,0.00141,18.8,53.3
0,325.0,159.0,159.0,3.0,86.4,86.4,326.0,0.0963,8.67,29.5,29.5,6.0,0.000231,14.1,320.0,0.0926,6,0.00111,22.3,53.3
0,325.0,159.0,159.0,3.0,87.0,86.9,326.0,0.0609,9.88,29.5,29.5,6.0,0.00024,12.4,320.0,0.0548,6,0.000597,19.9,53.4
0,325.0,159.0,159.0,3.0,87.5,87.5,326.0,0.109,11.2,29.5,29.5,6.0,0.000632,13.2,320.0,0.105,6,0.00117,16.6,53.3
0,325.0,158.0,158.0,3.0,88.0,88.0,326.0,0.103,11.0,29.5,29.5,6.0,0.000777,15.7,320.0,0.135,6,0.00135,18.1,53.3
0,325.0,158.0,158.0,3.0,88.5,88.4,326.0,0.109,12.6,29.5,29.5,6.0,0.000918,12.4,320.0,0.116,6,0.00108,25.6,53.3
0,324.0,158.0,158.0,3.0,88.8,88.8,326.0,0.0831,11.3,29.5,29.5,6.0,0.000842,9.56,321.0,0.0634,6,0.000394,21.9,53.3
0,325.0,159.0,159.0,3.0,87.0,86.9,326.0,0.0585,6.66,28.5,28.5,6.0,0.000222,13.3,321.0,0.0523,6,0.000586,18.2,53.4
0,325.0,159.0,159.0,3.0,87.5,87.5,326.0,0.102,10.5,28.5,28.5,6.0,0.000576,13.1,321.0,0.105,6,0.00115,23.8,53.3
0,325.0,158.0,158.0,3.0,88.0,88.0,326.0,0.0985,11.4,28.5,28.5,6.0,0.000771,12.8,321.0,0.128,6,0.00126,25.0,53.3
0,325.0,158.0,158.0,3.0,88.5,88.4,326.0,0.108,12.1,28.5,28.5,6.0,0.000996,12.9,320.0,0.121,6,0.00112,14.6,53.4
0,325.0,158.0,158.0,3.0,88.8,88.8,326.0,0.0832,12.1,28.5,28.5,6.0,0.00086,10.7,321.0,0.0631,6,0.000409,27.2,53.2
0,325.0,157.0,157.0,3.0,89.1,89.1,326.0,0.0772,12.8,28.5,28.5,6.0,0.00082,9.11,320.0,0.0567,6,0.00028,20.5,53.3
0,325.0,156.0,156.0,3.0,89.3,89.3,326.0,0.112,14.8,28.5,28.5,6.0,0.00129,7.9,321.0,0.0864,6,0.000298,15.6,53.5
0,325.0,156.0,156.0,3.0,89.5,89.5,326.0,0.0916,13.3,28.5,28.5,6.0,0.00114,7.96,321.0,0.0776,6,0.000147,29.3,53.2
0,325.0,155.0,155.0,3.0,89.5,89.5,326.0,0.0937,14.7,28.5,28.5,6.0,0.00106,7.61,319.0,0.107,6,0.0,15.6,53.4
0,325.0,155.0,155.0,3.0,89.5,89.5,326.0,0.102,15.0,28.5,28.5,6.0,0.0013,7.71,322.0,0.0909,6,0.0,24.9,53.3
0,325.0,162.0,162.0,3.0,103.0,103.0,326.0,0.0597,4.0,28.5,28.5,6.0,4.49e-05,15.6,317.0,0.129,6,0.00157,21.2,53.4
0,324.0,162.0,162.0,3.0,103.0,103.0,326.0,0.0745,4.42,28.5,28.5,6.0,4.3e-05,20.7,322.0,0.28,6,0.00444,24.5,53.2
0,325.0,162.0,162.0,3.0,102.0,102.0,326.0,0.0421,6.73,28.5,28.5,6.0,-1.85e-05,16.5,316.0,0.101,6,0.00123,20.2,53.3
0,325.0,162.0,162.0,3.0,101.0,101.0,326.0,0.0632,0.579,28.5,28.5,6.0,4.76e-05,14.0,323.0,0.106,6,0.00127,24.8,53.3
0,325.0,162.0,162.0,3.0,101.0,101.0,327.0,0.046,5.93,28.5,28.5,6.0,-1.28e-05,3.94,322.0,0.058,6,4.82e-05,19.1,53.4
0,325.0,162.0,162.0,3.0,100.0,100.0,326.0,0.04,4.42,28.5,28.5,6.0,-2.3e-05,14.6,322.0,0.0769,6,0.001,20.3,53.4
0,325.0,162.0,162.0,3.0,99.8,99.8,326.0,0.261,24.0,28.5,28.5,6.0,0.00338,2.95,322.0,0.0553,6,-2.31e-05,23.5,53.3
0,325.0,161.0,161.0,3.0,99.8,99.8,326.0,0.0777,15.3,28.5,28.5,6.0,0.00096,4.01,322.0,0.0282,6,-1.95e-06,15.8,53.4
0,325.0,161.0,161.0,3.0,99.8,99.8,326.0,0.0718,14.1,28.5,28.5,6.0,0.000889,4.55,322.0,0.0213,6,0.0,26.3,53.3
0,325.0,160.0,160.0,3.0,99.8,99.8,326.0,0.0864,13.6,28.5,28.5,6.0,0.00116,3.0,321.0,0.0217,6,-5.93e-06,21.9,53.3
0,325.0,160.0,160.0,3.0,99.8,99.8,326.0,0.108,15.0,28.5,28.5,6.0,0.00135,3.25,323.0,0.0206,6,-1.98e-06,20.2,53.4
0,325.0,159.0,159.0,3.0,99.8,99.8,326.0,0.0205,3.68,28.5,28.5,6.0,-2.19e-07,3.34,329.0,0.0259,6,-3.78e-06,-0.242,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0528,4.03,55.5,55.5,50.0,3.94e-05,1.96,329.0,0.025,6,-2.93e-06,0.745,0.00075
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0513,7.26,55.5,55.5,50.0,-4.32e-05,2.35,329.0,0.0223,6,-2.27e-06,0.252,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0579,1.52,55.5,55.5,50.0,1.7e-05,0.981,329.0,0.0277,6,0.0,-0.00411,0.00075
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0545,3.61,55.5,55.5,50.0,4.17e-05,0.654,329.0,0.0226,6,-3.14e-06,0.252,0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.056,2.57,55.5,55.5,50.0,3.17e-05,0.946,329.0,0.024,6,-2.69e-06,0.517,0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0518,1.71,55.5,55.5,50.0,-7.94e-06,0.625,329.0,0.0268,6,-3.03e-06,0.499,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0631,2.77,55.5,55.5,50.0,1.93e-05,0.782,329.0,0.0253,6,0.0,-0.753,0.001
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.055,2.63,55.5,55.5,50.0,2.47e-05,1.61,329.0,0.0272,6,0.0,-1.01,0.00125
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0527,2.67,55.5,55.5,50.0,1.58e-05,3.08,329.0,0.0288,6,3.34e-06,-0.00411,0.0
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0522,8.21,55.5,55.5,50.0,1.39e-05,1.17,329.0,0.026,6,0.0,0.234,-0.00175
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0404,5.42,55.5,55.5,50.0,-1.82e-05,1.95,329.0,0.0352,6,-2.75e-06,0.754,-0.00075
0,328.0,141.0,141.0,3.0,77.8,77.8,329.0,0.0466,3.83,55.5,55.5,50.0,-1.32e-05,1.82,329.0,0.0318,6,-2.31e-06,0.499,0.001
